Extracted Sorting ID 081726,Cage Card 081726,DOB 081726,Sex 081726,Strain,Notes,Source Page,Position on Page,Raw Card Text,Card Type,External ID,Census Date,Breeding Date,Sex Normalized,Mouse Tag,Previous Tag,# Animals,Mice In Card,ID Count Matches # Animals,Created,Ref,Parse Warnings
1612,CC-27733-8,2026-04-06,FEMALE,Kcnt1-YH;PV-Cre,parents 565 (M) x 557 (F) | 1610 (previously 592) | 1612 (previously 593),5,3,X6-041 Species MOUSE # Animals 2 Census 04/27/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-04-06 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes parents 565 (M) x 557 (F) 1610 (previously 592) 1612 (previously 593) Created 8/11/2026 9:33am W-6039 • CC-27733-8 • External ID:,CENSUS,X6-041,04/27/26,,FEMALE,1612,593,2,2,YES,8/11/2026 9:33am,W-6039,
1613,CC-28383-3,2026-05-01,MALE,Kcnt1-YH;PV-Cre,565 (M) x 557 (F) | 1613 | 1614,7,1,X6-041 Species MOUSE # Animals 2 Census 05/22/26 Sex MALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-05-01 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 565 (M) x 557 (F) 1613 1614 Created 7/13/2026 3:57pm W-6205 • CC-28383-3 • External ID:,CENSUS,X6-041,05/22/26,,MALE,1613,,2,2,YES,7/13/2026 3:57pm,W-6205,
1614,CC-28383-3,2026-05-01,MALE,Kcnt1-YH;PV-Cre,565 (M) x 557 (F) | 1613 | 1614,7,1,X6-041 Species MOUSE # Animals 2 Census 05/22/26 Sex MALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-05-01 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 565 (M) x 557 (F) 1613 1614 Created 7/13/2026 3:57pm W-6205 • CC-28383-3 • External ID:,CENSUS,X6-041,05/22/26,,MALE,1614,,2,2,YES,7/13/2026 3:57pm,W-6205,
1616,CC-28384-4,2026-05-01,FEMALE,Kcnt1-YH;PV-Cre,565 (M) x 557 (F) | 1616 | 1617 | 1620,7,2,X6-041 Species MOUSE # Animals 3 Census 05/22/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-05-01 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 565 (M) x 557 (F) 1616 1617 1620 Created 8/10/2026 10:22am W-6205 • CC-28384-4 • External ID:,CENSUS,X6-041,05/22/26,,FEMALE,1616,,3,3,YES,8/10/2026 10:22am,W-6205,
1617,CC-28384-4,2026-05-01,FEMALE,Kcnt1-YH;PV-Cre,565 (M) x 557 (F) | 1616 | 1617 | 1620,7,2,X6-041 Species MOUSE # Animals 3 Census 05/22/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-05-01 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 565 (M) x 557 (F) 1616 1617 1620 Created 8/10/2026 10:22am W-6205 • CC-28384-4 • External ID:,CENSUS,X6-041,05/22/26,,FEMALE,1617,,3,3,YES,8/10/2026 10:22am,W-6205,
1619,CC-29958-1,2026-05-01,FEMALE,Kcnt1-YH;PV-Cre,565 (M) x 557 (F) | 1619,13,3,X6-041 Species MOUSE # Animals 1 Census 08/10/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-05-01 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 565 (M) x 557 (F) 1619 Created 8/10/2026 10:22am SPLIT-7439 • CC-29958-1 • External ID:,CENSUS,X6-041,08/10/26,,FEMALE,1619,,1,1,YES,8/10/2026 10:22am,SPLIT-7439,
1620,CC-28384-4,2026-05-01,FEMALE,Kcnt1-YH;PV-Cre,565 (M) x 557 (F) | 1616 | 1617 | 1620,7,2,X6-041 Species MOUSE # Animals 3 Census 05/22/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-05-01 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 565 (M) x 557 (F) 1616 1617 1620 Created 8/10/2026 10:22am W-6205 • CC-28384-4 • External ID:,CENSUS,X6-041,05/22/26,,FEMALE,1620,,3,3,YES,8/10/2026 10:22am,W-6205,
1621,CC-28576-3,2026-05-11,FEMALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1621 | 1623,8,2,X6-041 Species MOUSE # Animals 2 Census 06/01/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1621 1623 Created 7/13/2026 3:57pm W-6264 • CC-28576-3 • External ID:,CENSUS,X6-041,06/01/26,,FEMALE,1621,,2,2,YES,7/13/2026 3:57pm,W-6264,
1623,CC-28576-3,2026-05-11,FEMALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1621 | 1623,8,2,X6-041 Species MOUSE # Animals 2 Census 06/01/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1621 1623 Created 7/13/2026 3:57pm W-6264 • CC-28576-3 • External ID:,CENSUS,X6-041,06/01/26,,FEMALE,1623,,2,2,YES,7/13/2026 3:57pm,W-6264,
1625,CC-28577-3,2026-05-11,FEMALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1625 | 1626 | 1627,8,3,X6-041 Species MOUSE # Animals 3 Census 06/01/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1625 1626 1627 Created 7/13/2026 3:57pm W-6264 • CC-28577-3 • External ID:,CENSUS,X6-041,06/01/26,,FEMALE,1625,,3,3,YES,7/13/2026 3:57pm,W-6264,
1626,CC-28577-3,2026-05-11,FEMALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1625 | 1626 | 1627,8,3,X6-041 Species MOUSE # Animals 3 Census 06/01/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1625 1626 1627 Created 7/13/2026 3:57pm W-6264 • CC-28577-3 • External ID:,CENSUS,X6-041,06/01/26,,FEMALE,1626,,3,3,YES,7/13/2026 3:57pm,W-6264,
1627,CC-28577-3,2026-05-11,FEMALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1625 | 1626 | 1627,8,3,X6-041 Species MOUSE # Animals 3 Census 06/01/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1625 1626 1627 Created 7/13/2026 3:57pm W-6264 • CC-28577-3 • External ID:,CENSUS,X6-041,06/01/26,,FEMALE,1627,,3,3,YES,7/13/2026 3:57pm,W-6264,
1629,CC-28754-2,2026-05-11,FEMALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1629 | 1631,9,2,X6-041 Species MOUSE # Animals 2 Census 06/09/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1629 1631 Created 7/13/2026 3:57pm SPLIT-6919 • CC-28754-2 • External ID:,CENSUS,X6-041,06/09/26,,FEMALE,1629,,2,2,YES,7/13/2026 3:57pm,SPLIT-6919,
1630,CC-28578-4,2026-05-11,MALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1630,9,1,X6-041 Species MOUSE # Animals 1 Census 06/01/26 Sex MALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1630 Created 7/13/2026 3:57pm W-6264 • CC-28578-4 • External ID:,CENSUS,X6-041,06/01/26,,MALE,1630,,1,1,YES,7/13/2026 3:57pm,W-6264,
1631,CC-28754-2,2026-05-11,FEMALE,Kcnt1-YH; SST-cre,575 (M) x 546 (F) | 1629 | 1631,9,2,X6-041 Species MOUSE # Animals 2 Census 06/09/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-05-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 (M) x 546 (F) 1629 1631 Created 7/13/2026 3:57pm SPLIT-6919 • CC-28754-2 • External ID:,CENSUS,X6-041,06/09/26,,FEMALE,1631,,2,2,YES,7/13/2026 3:57pm,SPLIT-6919,
1632,CC-29225-2,2026-06-09,MALE,KCNT1;SST-Cre,575 x 546 (parents separated prior to birth) | 1632 | 1633 | 1634 | 1635 (black coat),11,1,X6-041 Species MOUSE # Animals 4 Census 06/30/26 Sex MALE P.I. Barry J. Strain KCNT1;SST-Cre Code DOB 2026-06-09 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 x 546 (parents separated prior to birth) 1632 1633 1634 1635 (black coat) Created 7/13/2026 3:57pm W-6453 • CC-29225-2 • External ID:,CENSUS,X6-041,06/30/26,,MALE,1632,,4,4,YES,7/13/2026 3:57pm,W-6453,
1633,CC-29225-2,2026-06-09,MALE,KCNT1;SST-Cre,575 x 546 (parents separated prior to birth) | 1632 | 1633 | 1634 | 1635 (black coat),11,1,X6-041 Species MOUSE # Animals 4 Census 06/30/26 Sex MALE P.I. Barry J. Strain KCNT1;SST-Cre Code DOB 2026-06-09 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 x 546 (parents separated prior to birth) 1632 1633 1634 1635 (black coat) Created 7/13/2026 3:57pm W-6453 • CC-29225-2 • External ID:,CENSUS,X6-041,06/30/26,,MALE,1633,,4,4,YES,7/13/2026 3:57pm,W-6453,
1634,CC-29225-2,2026-06-09,MALE,KCNT1;SST-Cre,575 x 546 (parents separated prior to birth) | 1632 | 1633 | 1634 | 1635 (black coat),11,1,X6-041 Species MOUSE # Animals 4 Census 06/30/26 Sex MALE P.I. Barry J. Strain KCNT1;SST-Cre Code DOB 2026-06-09 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 x 546 (parents separated prior to birth) 1632 1633 1634 1635 (black coat) Created 7/13/2026 3:57pm W-6453 • CC-29225-2 • External ID:,CENSUS,X6-041,06/30/26,,MALE,1634,,4,4,YES,7/13/2026 3:57pm,W-6453,
1635,CC-29225-2,2026-06-09,MALE,KCNT1;SST-Cre,575 x 546 (parents separated prior to birth) | 1632 | 1633 | 1634 | 1635 (black coat),11,1,X6-041 Species MOUSE # Animals 4 Census 06/30/26 Sex MALE P.I. Barry J. Strain KCNT1;SST-Cre Code DOB 2026-06-09 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 x 546 (parents separated prior to birth) 1632 1633 1634 1635 (black coat) Created 7/13/2026 3:57pm W-6453 • CC-29225-2 • External ID:,CENSUS,X6-041,06/30/26,,MALE,1635,,4,4,YES,7/13/2026 3:57pm,W-6453,
1636,CC-29226-2,2026-06-09,FEMALE,KCNT1;SST-Cre,575 x 546 (parents separated prior to birth) | 1636 | 1637,11,2,X6-041 Species MOUSE # Animals 2 Census 06/30/26 Sex FEMALE P.I. Barry J. Strain KCNT1;SST-Cre Code DOB 2026-06-09 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 x 546 (parents separated prior to birth) 1636 1637 Created 7/13/2026 3:57pm W-6453 • CC-29226-2 • External ID:,CENSUS,X6-041,06/30/26,,FEMALE,1636,,2,2,YES,7/13/2026 3:57pm,W-6453,
1637,CC-29226-2,2026-06-09,FEMALE,KCNT1;SST-Cre,575 x 546 (parents separated prior to birth) | 1636 | 1637,11,2,X6-041 Species MOUSE # Animals 2 Census 06/30/26 Sex FEMALE P.I. Barry J. Strain KCNT1;SST-Cre Code DOB 2026-06-09 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 575 x 546 (parents separated prior to birth) 1636 1637 Created 7/13/2026 3:57pm W-6453 • CC-29226-2 • External ID:,CENSUS,X6-041,06/30/26,,FEMALE,1637,,2,2,YES,7/13/2026 3:57pm,W-6453,
1638,CC-29794-1,2026-07-08,MALE,Kcnt1-YH;PV-Cre,1607(M)(previously 586) x 579(F) | 1638 | 1639,12,2,X6-041 Species MOUSE # Animals 2 Census 07/29/26 Sex MALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-07-08 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1607(M)(previously 586) x 579(F) 1638 1639 Created 7/29/2026 2:12pm W-6618 • CC-29794-1 • External ID:,CENSUS,X6-041,07/29/26,,MALE,1638,,2,2,YES,7/29/2026 2:12pm,W-6618,
1639,CC-29794-1,2026-07-08,MALE,Kcnt1-YH;PV-Cre,1607(M)(previously 586) x 579(F) | 1638 | 1639,12,2,X6-041 Species MOUSE # Animals 2 Census 07/29/26 Sex MALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-07-08 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1607(M)(previously 586) x 579(F) 1638 1639 Created 7/29/2026 2:12pm W-6618 • CC-29794-1 • External ID:,CENSUS,X6-041,07/29/26,,MALE,1639,,2,2,YES,7/29/2026 2:12pm,W-6618,
1640,CC-29795-1,2026-07-08,FEMALE,Kcnt1-YH;PV-Cre,1607(M)(previously 586) x 579(F) | 1640 | 1641 | 1642 | 1643 | 1644,12,3,X6-041 Species MOUSE # Animals 5 Census 07/29/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-07-08 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1607(M)(previously 586) x 579(F) 1640 1641 1642 1643 1644 Created 7/29/2026 2:12pm W-6618 • CC-29795-1 • External ID:,CENSUS,X6-041,07/29/26,,FEMALE,1640,,5,5,YES,7/29/2026 2:12pm,W-6618,
1641,CC-29795-1,2026-07-08,FEMALE,Kcnt1-YH;PV-Cre,1607(M)(previously 586) x 579(F) | 1640 | 1641 | 1642 | 1643 | 1644,12,3,X6-041 Species MOUSE # Animals 5 Census 07/29/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-07-08 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1607(M)(previously 586) x 579(F) 1640 1641 1642 1643 1644 Created 7/29/2026 2:12pm W-6618 • CC-29795-1 • External ID:,CENSUS,X6-041,07/29/26,,FEMALE,1641,,5,5,YES,7/29/2026 2:12pm,W-6618,
1642,CC-29795-1,2026-07-08,FEMALE,Kcnt1-YH;PV-Cre,1607(M)(previously 586) x 579(F) | 1640 | 1641 | 1642 | 1643 | 1644,12,3,X6-041 Species MOUSE # Animals 5 Census 07/29/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-07-08 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1607(M)(previously 586) x 579(F) 1640 1641 1642 1643 1644 Created 7/29/2026 2:12pm W-6618 • CC-29795-1 • External ID:,CENSUS,X6-041,07/29/26,,FEMALE,1642,,5,5,YES,7/29/2026 2:12pm,W-6618,
1643,CC-29795-1,2026-07-08,FEMALE,Kcnt1-YH;PV-Cre,1607(M)(previously 586) x 579(F) | 1640 | 1641 | 1642 | 1643 | 1644,12,3,X6-041 Species MOUSE # Animals 5 Census 07/29/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-07-08 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1607(M)(previously 586) x 579(F) 1640 1641 1642 1643 1644 Created 7/29/2026 2:12pm W-6618 • CC-29795-1 • External ID:,CENSUS,X6-041,07/29/26,,FEMALE,1643,,5,5,YES,7/29/2026 2:12pm,W-6618,
1644,CC-29795-1,2026-07-08,FEMALE,Kcnt1-YH;PV-Cre,1607(M)(previously 586) x 579(F) | 1640 | 1641 | 1642 | 1643 | 1644,12,3,X6-041 Species MOUSE # Animals 5 Census 07/29/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH;PV-Cre Code DOB 2026-07-08 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1607(M)(previously 586) x 579(F) 1640 1641 1642 1643 1644 Created 7/29/2026 2:12pm W-6618 • CC-29795-1 • External ID:,CENSUS,X6-041,07/29/26,,FEMALE,1644,,5,5,YES,7/29/2026 2:12pm,W-6618,
1645,CC-29830-2,2026-07-11,FEMALE,Kcnt1-YH; SST-cre,"1602 (M) x 1600 (F) | 1645, 1646, 1647",13,2,"X6-041 Species MOUSE # Animals 3 Census 08/01/26 Sex FEMALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-07-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1602 (M) x 1600 (F) 1645, 1646, 1647 Created 8/3/2026 4:54pm W-6630 • CC-29830-2 • External ID:",CENSUS,X6-041,08/01/26,,FEMALE,1645,,3,1,NO,8/3/2026 4:54pm,W-6630,found 1 IDs but card declares # Animals 3
1648,CC-29829-2,2026-07-11,MALE,Kcnt1-YH; SST-cre,"1602 (M) x 1600 (F) | 1648, 1649, 1650, 1651",13,1,"X6-041 Species MOUSE # Animals 4 Census 08/01/26 Sex MALE P.I. Barry J. Strain Kcnt1-YH; SST-cre Code DOB 2026-07-11 Emergency Contact(s) Rain Younger +19716788621 Source In House Notes 1602 (M) x 1600 (F) 1648, 1649, 1650, 1651 Created 8/3/2026 4:55pm W-6630 • CC-29829-2 • External ID:",CENSUS,X6-041,08/01/26,,MALE,1648,,4,1,NO,8/3/2026 4:55pm,W-6630,found 1 IDs but card declares # Animals 4
